0,1,2,3
0.021103150901798373,1.7145111565508644,1.1235796788256154,0.028450893979136627
0.20481669986317735,0.12891920859567874,0.06274212793863293,0.025713873908648422
0.9604788406276402,0.6424450601952321,1.1477849715986974,1.1665193086134278
0.005660079894180235,1.391790668156026,0.3377410265318052,1.6559768957298924
0.04320985008696808,0.9537953160858115,0.8342819610861887,0.010287888599741103
1.178193594384655,2.2699523879179724,0.9709249287084224,0.5772061422951688
1.128235689839224,2.108377833115412,1.7887324254429569,0.0752280353105921
1.1226883430071897,0.2303011520895189,0.7723437934501551,1.2286106083307982
0.876616563719569,2.3628909818212356,1.6879749210143284,0.3835584317940345
0.04387647910344667,0.9655236485072177,1.260735914825053,0.2602012645839486
0.33782078826478534,1.759398580853384,2.009373314762642,0.3330375604618241
8.735870359907545e-05,0.3856998459394289,0.10119187850996793,1.0682728536732246e-05
0.02539664554316969,0.9534771212381751,1.3307879320177338,0.0027354343165548376
5.3029636635456914e-05,0.09913517823564978,0.05764373832362734,4.670463644415688e-05
0.000739000707481516,0.007478794943768298,0.0016910889998351742,0.00015835328107131295
0.084289865823364,0.18348812091896122,0.755219022970223,0.43011590773802805
0.024983491749878385,0.4173690941582423,0.21498148115667498,0.03214385628781184
0.20265630108657964,2.3629293043907613,0.2700242355121727,0.7913646205831912
0.01829307253524812,0.07649979245133888,0.10023740305958569,0.002631012808469506
5.844969909179591e-05,0.01075166750221523,0.08439953510148811,9.753776319237882e-06
1.761143158501899,1.0181964195902864,2.3910189047527335,1.1103877008058032
0.9609180397683814,1.4979344538479213,0.6654116465432567,0.09436446695087969
1.244255229988546,0.48456041231804836,0.7091230192523038,1.6124403577123856
1.9578643641465844e-06,0.005141264934961717,0.1627612267841172,1.1175069373769432e-06
0.01491604996722499,1.6576598791517905,1.000959293949878,0.03006824900481094
1.4187376588864544,1.918547797830929,1.5226559577319636,1.1054939828872363
0.6578215150460518,0.440222050320166,1.817793431621831,0.19358664316780533
0.519439329095799,1.3379643045619602,1.9226602526202856,0.21514109372619797
0.052765969511122106,0.46878971615067233,0.07696839502662993,0.012660534128833494
0.8134387592275422,0.7614091333343083,1.0126690036600652,0.577281809985433
0.007271540061062696,0.1016085736482244,0.14460330311200018,0.0059280545708137915
0.023195691976011627,2.320432272597021,1.7623897428870547,0.004299452329237069
0.0886223388009161,1.9197747257042201,1.3629032878853453,0.002990619663362249
1.419751422983067,0.9605872531958491,1.5281844745517554,1.1148082567394517
0.005385081862581684,0.07013044255585334,1.431120031455942,0.002527069967409195
1.4134860946205976,2.6465912371068185,1.9622356941498016,1.0250649233440092
1.0200647149193427,1.6644237813689002,0.2023980947519383,0.7208906852939218
0.8215761829777771,1.2498154791678366,1.2195039546192517,0.16381871799634454
6.35984621689898e-05,0.008960973866259407,0.05249272689827659,2.242691306755569e-06
0.00014811269411750956,0.8458181227606411,0.4080283638107705,1.618249509274233e-05
0.14745915956221234,1.0172780092222384,0.3861224618733358,0.014018162644329014
1.529352461979172e-05,0.013112708027628118,0.012352007053110911,5.908057848763272e-06
1.6461711361725653,1.2553433941428664,1.1646134994746962,1.6123893816483839
0.0405218558525404,0.8528945018884194,0.9530340295521909,0.018337345847141157
0.18135247353787648,0.07860034727177281,0.1607256283548614,0.4502217045671203
0.003126659137016726,0.18981392703594335,0.00893994804818333,5.239978695768287e-05
1.2808807353762819,1.5444341102818122,1.6356435397057012,0.2337189798038673
1.7281461622589425,1.162534204573463,0.5164859373651389,1.3458518232761312
8.490775744333641e-06,0.998149973628796,0.28516742129440814,6.591082711603487e-05
1.778373601727178,1.488249692246953,1.9873450678054083,1.2543198726121987
0.2460458798320897,0.33344151024532176,0.4190995309518934,0.019560696250065034
0.009851747122860405,1.2614907922946719,0.4796395647315449,0.0008425688987729029
1.2496906214098145,1.7002349579583573,1.7904595055797003,1.1312098581509484
0.008844142022740382,1.8238234074482942,1.5339958006443284,0.0037579549786712417
0.0021760669294182172,0.0198970255884621,0.013199635868484,6.165388183062632e-07
0.019533031311238364,0.1393119661908628,0.11618419475898942,0.0012340525052579492
0.009861797357860904,0.49319384984374054,0.8974188597938977,0.0014998205301971616
0.26490641767347606,1.187246453211363,1.9174803276522583,0.32365110615464715
1.120703785961717,1.7436015050104283,1.8316497484060934,0.7749457861068596
0.570483055760816,2.069168835416425,1.810602886661461,1.0803426647368592
0.0003028128205382747,0.018778770971273676,0.004501539349115293,0.00033158960476761844
0.0033206766648170086,1.2608470151683406,1.3398919118535775,0.00014777633020198692
1.8302830480435437,0.4447127325993239,2.1213424360327173,1.141091192520678
1.854118112958839,2.0358404781754227,2.039595350292617,1.2547042949625913
0.016982725147316125,0.05100400805301859,0.2115217299205115,0.013431021474521496
0.7265144629435677,0.875010414482799,0.34150205683021545,0.6487725234299578
0.05796747827907946,1.1103423674003627,1.1360419129062058,0.3321033981592585
0.00227195421336584,0.026988983335668515,0.7178042341380165,0.02622749173777317
0.9981133291767038,0.7338145254317879,1.6792726119403059,0.7689511453575781
0.020660004526407066,0.7674993839816685,1.0434352772447504,0.0272859379949836
0.2776508877734539,2.1159487342379806,2.417682688297167,0.05047694067932883
1.122935884577915,0.1609777403572418,1.8075020503935526,1.110552865194266
0.565957089255409,0.5584243014573267,0.04252601494861926,0.0015726608546112084
0.001484909055489795,0.0031635819680006366,0.049554880667417395,5.946062558407446e-05
1.3038048319955549,1.1808512587639515,1.179218273452163,0.5724222611042834
2.0655838226060375e-05,1.025360576487556,0.36118560598680016,5.5243740052295845e-06
1.094492928452425,0.19282219718792368,0.3357318769524521,0.629101291663422
0.8239887423704352,2.187608219232882,1.7173060809044476,1.1917128365877316
0.9092293218717729,1.4396516460849893,1.4355900466271494,0.2725021481241878
0.001116355250628205,0.478783414515375,0.03799453369346253,0.0001730630416736668
0.24390791394238273,0.6769755628577866,1.3879753031415447,0.3132532678492206
0.006776632570775777,1.0067939660894007,0.7737686003540749,0.01980033619747618
0.0003005633532491909,1.520799188442152,0.6825116094627566,0.003887552635739884
0.6729330252024894,1.6363920521364632,0.9577586560277981,1.1091567768328634
1.546580835346362,1.778100449062068,1.895109239502757,0.6624329385940764
0.028116580303355423,1.8374867613381776,0.14738744112437363,0.04060780388936315
0.5500251349501002,1.268985001586093,1.717764091476455,0.3446889862590125
2.4991113431474132,0.8952109363248876,1.4347730143378612,1.74684998509184
0.10434246361107144,1.416370472974104,0.4154105717145522,0.15361250616909863
1.1160187455321126e-06,0.05013490311106477,0.0871782010854958,3.358335288525898e-08
4.156592352592006e-05,0.596678079440865,0.7016035251511823,0.7250514082121927
1.4917237816371076,0.8606925777247308,2.4642797377239742,1.068646777035561
0.24207069642314039,0.19071610116367352,0.35857921373452106,0.1402912447630818
0.041489439570811734,1.66097036598521,0.9173097452766487,0.006357810641435143
0.010183855587282544,0.08179604401476102,0.4458978941886615,0.003305103087351443
0.0007937000881104367,0.2016357816880044,0.13631527689140777,3.588895066337945e-05
0.06597091242930105,1.0175260086880393,0.12856604884808445,0.0015899286769832288
0.5056664007091227,1.0808122913414309,1.228972320165202,0.9775057861455814
0.003465915784103966,2.622010995071786,2.078026913572119,1.5324427898644166
0.9927681120623898,2.4250877230343804,2.35526503085282,0.7637043617342679
0.0171172646271844,1.2649944370013633,0.8360362834550354,0.0678570283903487
0.9539099160556684,0.12188953295154414,1.2283840606959795,0.9983097168668853
0.0036999070494998323,0.39015322713070516,0.0035862070272035724,0.0007638902357174641
0.03714243989607817,1.4019920030172341,1.554935950659451,0.024417941474800017
8.215252478802211e-07,1.1512192565363903,0.6867137105219351,0.00017005728519706338
0.10907563111710444,0.848953410882987,1.8172600449921636,1.2272553443058178
0.19220556139664532,2.255650690592582,1.7173042371630771,0.029422967116107097
0.003217470540290546,0.14807392393129587,0.05141842032495647,0.0010770061464920508
0.05092966960811245,1.0925177512958948,0.04225227945291606,0.0165209205830983
0.04665511374426841,1.3546432669782082,1.14540426472437,0.03469153138931742
0.9192019166407378,0.21197670900627474,0.17805891915338876,1.1312111540452792
0.035725696825735204,2.350063997336997,0.39483669666113225,1.179188342092352
1.9403192848951598,1.523318547779691,1.9424175866668374,1.0474041239440526
0.3761155086859559,1.3642085223057554,1.6475668677918274,0.43959181356916543
0.2364837204120426,0.046385315248793704,0.5693945509397615,0.2727607322282706
1.1472122317919937,1.6431979424537755,1.4724592916824477,2.145246257754533
0.0018357741725931619,0.2473441042486926,1.0854121860880472,1.2569003075069884
0.014909910328019457,1.2795991363988721,1.0700745639706069,0.0048068379384200305
1.5609139478043024,1.9915978791427762,2.035648217690459,1.3828484660103795
0.01974358194178159,1.8363762310251839,0.7990076278214256,0.005388951519529359
0.17550056620614737,0.09690444269909007,1.1645752108206442,0.12988310541346304
1.4684129548079197,1.1160983184834457,2.1592416121781866,1.4333738621629213
0.19762639982562896,2.5428690687048623,1.060879841851082,0.116306615975817
0.08710207189510279,2.2456982282330626,2.3254422428010444,0.23237781303338956
0.2040262024368689,1.3546606958614087,0.4864573492729706,0.0027293116183953925
0.675089056972123,2.0577670434063338,2.21787642315375,0.9591955251944566
0.18352013901547493,0.17649548704388368,1.303754673587674,0.026098176431021337
0.17083196917132307,2.232857642593234,1.8412875026051936,0.019602416682750153
0.44663590572887585,1.3894937351686574,2.133993265004796,0.08304267001502938
