branch0_class_0_entropy,branch0_class_0_accuracy,branch0_class_1_entropy,branch0_class_1_accuracy,branch0_class_2_entropy,branch0_class_2_accuracy,branch0_class_3_entropy,branch0_class_3_accuracy,branch0_class_4_entropy,branch0_class_4_accuracy,branch0_class_5_entropy,branch0_class_5_accuracy,branch0_class_6_entropy,branch0_class_6_accuracy,branch0_class_7_entropy,branch0_class_7_accuracy,branch0_class_8_entropy,branch0_class_8_accuracy,branch0_class_9_entropy,branch0_class_9_accuracy,branch1_class_0_entropy,branch1_class_0_accuracy,branch1_class_1_entropy,branch1_class_1_accuracy,branch1_class_2_entropy,branch1_class_2_accuracy,branch1_class_3_entropy,branch1_class_3_accuracy,branch1_class_4_entropy,branch1_class_4_accuracy,branch1_class_5_entropy,branch1_class_5_accuracy,branch1_class_6_entropy,branch1_class_6_accuracy,branch1_class_7_entropy,branch1_class_7_accuracy,branch1_class_8_entropy,branch1_class_8_accuracy,branch1_class_9_entropy,branch1_class_9_accuracy,branch2_class_0_entropy,branch2_class_0_accuracy,branch2_class_1_entropy,branch2_class_1_accuracy,branch2_class_2_entropy,branch2_class_2_accuracy,branch2_class_3_entropy,branch2_class_3_accuracy,branch2_class_4_entropy,branch2_class_4_accuracy,branch2_class_5_entropy,branch2_class_5_accuracy,branch2_class_6_entropy,branch2_class_6_accuracy,branch2_class_7_entropy,branch2_class_7_accuracy,branch2_class_8_entropy,branch2_class_8_accuracy,branch2_class_9_entropy,branch2_class_9_accuracy,branch3_class_0_entropy,branch3_class_0_accuracy,branch3_class_1_entropy,branch3_class_1_accuracy,branch3_class_2_entropy,branch3_class_2_accuracy,branch3_class_3_entropy,branch3_class_3_accuracy,branch3_class_4_entropy,branch3_class_4_accuracy,branch3_class_5_entropy,branch3_class_5_accuracy,branch3_class_6_entropy,branch3_class_6_accuracy,branch3_class_7_entropy,branch3_class_7_accuracy,branch3_class_8_entropy,branch3_class_8_accuracy,branch3_class_9_entropy,branch3_class_9_accuracy
0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.40816326530612246,1.0,0.21666666666666667,1.0,0.09375,1.0,0.20618556701030927,1.0,0.18181818181818182,1.0,0.46060606060606063,1.0,0.4262295081967213,1.0,0.4012738853503185,1.0,0.4578313253012048,2.0,0,2.0,0.8360655737704918,2.0,0.5740740740740741,2.0,0.48,2.0,0.5154639175257731,2.0,0.37142857142857144,2.0,0.6619718309859155,2.0,0.6695652173913044,2.0,0.5517241379310345,2.0,0.6466165413533834,3.0,0,3.0,0.7692307692307693,3.0,0.5454545454545454,3.0,0.5964912280701754,3.0,0.6511627906976745,3.0,0.6551724137931034,3.0,0.7758620689655172,3.0,0.7264957264957265,3.0,0.6791044776119403,3.0,0.6962962962962963
0.02117890713197057,0.2857142857142857,0.02117890713197057,0.48514851485148514,0.02117890713197057,0.23809523809523808,0.02117890713197057,0.09523809523809523,0.02117890713197057,0.23170731707317074,0.02117890713197057,0.12195121951219512,0.02117890713197057,0.41818181818181815,0.02117890713197057,0.45535714285714285,0.02117890713197057,0.37962962962962965,0.02117890713197057,0.4375,1.7145111565508644,0,1.7145111565508644,0.6938775510204082,1.7145111565508644,0.4166666666666667,1.7145111565508644,0.3125,1.7145111565508644,0.35051546391752575,1.7145111565508644,0.33884297520661155,1.7145111565508644,0.5515151515151515,1.7145111565508644,0.5327868852459017,1.7145111565508644,0.5031847133757962,1.7145111565508644,0.5180722891566265,1.123504928401738,0,1.123504928401738,0.6065573770491803,1.123504928401738,0.35185185185185186,1.123504928401738,0.16,1.123504928401738,0.30927835051546393,1.123504928401738,0.2057142857142857,1.123504928401738,0.5492957746478874,1.123504928401738,0.5565217391304348,1.123504928401738,0.45977011494252873,1.123504928401738,0.5639097744360902,0.02854453329516289,0,0.02854453329516289,0.3956043956043956,0.02854453329516289,0.2396694214876033,0.02854453329516289,0.13157894736842105,0.02854453329516289,0.27906976744186046,0.02854453329516289,0.21839080459770116,0.02854453329516289,0.5344827586206896,0.02854453329516289,0.48717948717948717,0.02854453329516289,0.4253731343283582,0.02854453329516289,0.4666666666666667
0.2051342868918917,0.3904761904761905,0.2051342868918917,0.6138613861386139,0.2051342868918917,0.36904761904761907,0.2051342868918917,0.2,0.2051342868918917,0.36585365853658536,0.2051342868918917,0.2926829268292683,0.2051342868918917,0.6,0.2051342868918917,0.6071428571428571,0.2051342868918917,0.5740740740740741,0.2051342868918917,0.6160714285714286,0.12891920859567874,0,0.12891920859567874,0.02040816326530612,0.12891920859567874,0.06666666666666667,0.12891920859567874,0.0,0.12891920859567874,0.010309278350515464,0.12891920859567874,0.03305785123966942,0.12891920859567874,0.24242424242424243,0.12891920859567874,0.18032786885245902,0.12891920859567874,0.16560509554140126,0.12891920859567874,0.18674698795180722,0.06274062780065608,0,0.06274062780065608,0.01639344262295082,0.06274062780065608,0.018518518518518517,0.06274062780065608,0.0,0.06274062780065608,0.010309278350515464,0.06274062780065608,0.011428571428571429,0.06274062780065608,0.21830985915492956,0.06274062780065608,0.16521739130434782,0.06274062780065608,0.16091954022988506,0.06274062780065608,0.14285714285714285,0.02574753698232482,0,0.02574753698232482,0.38461538461538464,0.02574753698232482,0.21487603305785125,0.02574753698232482,0.12280701754385964,0.02574753698232482,0.27906976744186046,0.02574753698232482,0.20689655172413793,0.02574753698232482,0.5344827586206896,0.02574753698232482,0.48717948717948717,0.02574753698232482,0.417910447761194,0.02574753698232482,0.45925925925925926
0.9602549250481593,0.6095238095238096,0.9602549250481593,0.7227722772277227,0.9602549250481593,0.6309523809523809,0.9602549250481593,0.3904761904761905,0.9602549250481593,0.524390243902439,0.9602549250481593,0.524390243902439,0.9602549250481593,0.6909090909090909,0.9602549250481593,0.7232142857142857,0.9602549250481593,0.7314814814814815,0.9602549250481593,0.7767857142857143,0.6424450601952321,0,0.6424450601952321,0.14285714285714285,0.6424450601952321,0.15,0.6424450601952321,0.03125,0.6424450601952321,0.13402061855670103,0.6424450601952321,0.10743801652892562,0.6424450601952321,0.4121212121212121,0.6424450601952321,0.3524590163934426,0.6424450601952321,0.3375796178343949,0.6424450601952321,0.3855421686746988,1.148021184171209,0,1.148021184171209,0.6229508196721312,1.148021184171209,0.37037037037037035,1.148021184171209,0.16,1.148021184171209,0.32989690721649484,1.148021184171209,0.22285714285714286,1.148021184171209,0.5563380281690141,1.148021184171209,0.5565217391304348,1.148021184171209,0.47126436781609193,1.148021184171209,0.5639097744360902,1.1666995927769988,0,1.1666995927769988,0.7252747252747253,1.1666995927769988,0.5206611570247934,1.1666995927769988,0.45614035087719296,1.1666995927769988,0.5813953488372093,1.1666995927769988,0.6091954022988506,1.1666995927769988,0.7586206896551724,1.1666995927769988,0.717948717948718,1.1666995927769988,0.6791044776119403,1.1666995927769988,0.6814814814814815
0.005653360056361332,0.20952380952380953,0.005653360056361332,0.43564356435643564,0.005653360056361332,0.13095238095238096,0.005653360056361332,0.05714285714285714,0.005653360056361332,0.13414634146341464,0.005653360056361332,0.06097560975609756,0.005653360056361332,0.3181818181818182,0.005653360056361332,0.4017857142857143,0.005653360056361332,0.2777777777777778,0.005653360056361332,0.35714285714285715,1.391790668156026,0,1.391790668156026,0.5918367346938775,1.391790668156026,0.35,1.391790668156026,0.203125,1.391790668156026,0.28865979381443296,1.391790668156026,0.2644628099173554,1.391790668156026,0.5151515151515151,1.391790668156026,0.5,1.391790668156026,0.47770700636942676,1.391790668156026,0.5,0.33770517085116436,0,0.33770517085116436,0.21311475409836064,0.33770517085116436,0.12962962962962962,0.33770517085116436,0.0,0.33770517085116436,0.12371134020618557,0.33770517085116436,0.06285714285714286,0.33770517085116436,0.3732394366197183,0.33770517085116436,0.4,0.33770517085116436,0.28160919540229884,0.33770517085116436,0.39097744360902253,1.6566820996289247,0,1.6566820996289247,0.7582417582417582,1.6566820996289247,0.5371900826446281,1.6566820996289247,0.49122807017543857,1.6566820996289247,0.6162790697674418,1.6566820996289247,0.632183908045977,1.6566820996289247,0.7758620689655172,1.6566820996289247,0.7264957264957265,1.6566820996289247,0.6791044776119403,1.6566820996289247,0.6962962962962963
0.04327244093902029,0.3047619047619048,0.04327244093902029,0.5148514851485149,0.04327244093902029,0.25,0.04327244093902029,0.11428571428571428,0.04327244093902029,0.2682926829268293,0.04327244093902029,0.1951219512195122,0.04327244093902029,0.4909090909090909,0.04327244093902029,0.5446428571428571,0.04327244093902029,0.4074074074074074,0.04327244093902029,0.45535714285714285,0.9537953160858115,0,0.9537953160858115,0.3673469387755102,0.9537953160858115,0.21666666666666667,0.9537953160858115,0.09375,0.9537953160858115,0.20618556701030927,0.9537953160858115,0.1487603305785124,0.9537953160858115,0.46060606060606063,0.9537953160858115,0.4180327868852459,0.9537953160858115,0.4012738853503185,0.9537953160858115,0.4397590361445783,0.834290747567063,0,0.834290747567063,0.5081967213114754,0.834290747567063,0.3148148148148148,0.834290747567063,0.1,0.834290747567063,0.21649484536082475,0.834290747567063,0.14857142857142858,0.834290747567063,0.49295774647887325,0.834290747567063,0.4956521739130435,0.834290747567063,0.40804597701149425,0.834290747567063,0.5263157894736842,0.010300220967992246,0,0.010300220967992246,0.32967032967032966,0.010300220967992246,0.17355371900826447,0.010300220967992246,0.07017543859649122,0.010300220967992246,0.2441860465116279,0.010300220967992246,0.1724137931034483,0.010300220967992246,0.4482758620689655,0.010300220967992246,0.46153846153846156,0.010300220967992246,0.3656716417910448,0.010300220967992246,0.3925925925925926
1.177500007816498,0.6476190476190476,1.177500007816498,0.7524752475247525,1.177500007816498,0.6547619047619048,1.177500007816498,0.4380952380952381,1.177500007816498,0.6463414634146342,1.177500007816498,0.5975609756097561,1.177500007816498,0.7363636363636363,1.177500007816498,0.7321428571428571,1.177500007816498,0.7870370370370371,1.177500007816498,0.7946428571428571,2.2699523879179724,0,2.2699523879179724,0.6938775510204082,2.2699523879179724,0.48333333333333334,2.2699523879179724,0.453125,2.2699523879179724,0.4329896907216495,2.2699523879179724,0.39669421487603307,2.2699523879179724,0.5636363636363636,2.2699523879179724,0.5983606557377049,2.2699523879179724,0.5159235668789809,2.2699523879179724,0.5421686746987951,0.9706537293296104,0,0.9706537293296104,0.5901639344262295,0.9706537293296104,0.35185185185185186,0.9706537293296104,0.12,0.9706537293296104,0.27835051546391754,0.9706537293296104,0.17714285714285713,0.9706537293296104,0.5352112676056338,0.9706537293296104,0.5217391304347826,0.9706537293296104,0.4425287356321839,0.9706537293296104,0.5338345864661654,0.5765416356968489,0,0.5765416356968489,0.6373626373626373,0.5765416356968489,0.4462809917355372,0.5765416356968489,0.3508771929824561,0.5765416356968489,0.4883720930232558,0.5765416356968489,0.4367816091954023,0.5765416356968489,0.6982758620689655,0.5765416356968489,0.6410256410256411,0.5765416356968489,0.6194029850746269,0.5765416356968489,0.6518518518518519
1.1283566270546883,0.6476190476190476,1.1283566270546883,0.7524752475247525,1.1283566270546883,0.6428571428571429,1.1283566270546883,0.42857142857142855,1.1283566270546883,0.6341463414634146,1.1283566270546883,0.5975609756097561,1.1283566270546883,0.7181818181818181,1.1283566270546883,0.7321428571428571,1.1283566270546883,0.7685185185185185,1.1283566270546883,0.7946428571428571,2.108377833115412,0,2.108377833115412,0.6938775510204082,2.108377833115412,0.4666666666666667,2.108377833115412,0.390625,2.108377833115412,0.4329896907216495,2.108377833115412,0.39669421487603307,2.108377833115412,0.5515151515151515,2.108377833115412,0.5901639344262295,2.108377833115412,0.5095541401273885,2.108377833115412,0.5421686746987951,1.7881883806010552,0,1.7881883806010552,0.8032786885245902,1.7881883806010552,0.5,1.7881883806010552,0.42,1.7881883806010552,0.4639175257731959,1.7881883806010552,0.35428571428571426,1.7881883806010552,0.6197183098591549,1.7881883806010552,0.6347826086956522,1.7881883806010552,0.5517241379310345,1.7881883806010552,0.631578947368421,0.07517446590080547,0,0.07517446590080547,0.4835164835164835,0.07517446590080547,0.2809917355371901,0.07517446590080547,0.17543859649122806,0.07517446590080547,0.32558139534883723,0.07517446590080547,0.3103448275862069,0.07517446590080547,0.5948275862068966,0.07517446590080547,0.5384615384615384,0.07517446590080547,0.48507462686567165,0.07517446590080547,0.5259259259259259
1.1226211869929152,0.6476190476190476,1.1226211869929152,0.7524752475247525,1.1226211869929152,0.6428571428571429,1.1226211869929152,0.41904761904761906,1.1226211869929152,0.6341463414634146,1.1226211869929152,0.5975609756097561,1.1226211869929152,0.7181818181818181,1.1226211869929152,0.7321428571428571,1.1226211869929152,0.7685185185185185,1.1226211869929152,0.7946428571428571,0.2303011520895189,0,0.2303011520895189,0.061224489795918366,0.2303011520895189,0.1,0.2303011520895189,0.0,0.2303011520895189,0.030927835051546393,0.2303011520895189,0.049586776859504134,0.2303011520895189,0.296969696969697,0.2303011520895189,0.23770491803278687,0.2303011520895189,0.2229299363057325,0.2303011520895189,0.24096385542168675,0.7726590656963311,0,0.7726590656963311,0.4426229508196721,0.7726590656963311,0.2777777777777778,0.7726590656963311,0.06,0.7726590656963311,0.20618556701030927,0.7726590656963311,0.14285714285714285,0.7726590656963311,0.4788732394366197,0.7726590656963311,0.4956521739130435,0.7726590656963311,0.39655172413793105,0.7726590656963311,0.518796992481203,1.2284852219331874,0,1.2284852219331874,0.7472527472527473,1.2284852219331874,0.5289256198347108,1.2284852219331874,0.4649122807017544,1.2284852219331874,0.5813953488372093,1.2284852219331874,0.6091954022988506,1.2284852219331874,0.7672413793103449,1.2284852219331874,0.717948717948718,1.2284852219331874,0.6791044776119403,1.2284852219331874,0.6814814814814815
0.8766933527242499,0.5904761904761905,0.8766933527242499,0.7128712871287128,0.8766933527242499,0.6190476190476191,0.8766933527242499,0.38095238095238093,0.8766933527242499,0.5,0.8766933527242499,0.5,0.8766933527242499,0.6818181818181818,0.8766933527242499,0.7053571428571429,0.8766933527242499,0.7314814814814815,0.8766933527242499,0.7410714285714286,2.3628909818212356,0,2.3628909818212356,0.6938775510204082,2.3628909818212356,0.5,2.3628909818212356,0.453125,2.3628909818212356,0.44329896907216493,2.3628909818212356,0.4049586776859504,2.3628909818212356,0.5636363636363636,2.3628909818212356,0.6065573770491803,2.3628909818212356,0.5159235668789809,2.3628909818212356,0.5421686746987951,1.687889062830896,0,1.687889062830896,0.7868852459016393,1.687889062830896,0.46296296296296297,1.687889062830896,0.34,1.687889062830896,0.4329896907216495,1.687889062830896,0.3314285714285714,1.687889062830896,0.6197183098591549,1.687889062830896,0.6347826086956522,1.687889062830896,0.5517241379310345,1.687889062830896,0.6165413533834586,0.38388943428258904,0,0.38388943428258904,0.6263736263736264,0.38388943428258904,0.4132231404958678,0.38388943428258904,0.30701754385964913,0.38388943428258904,0.43023255813953487,0.38388943428258904,0.40229885057471265,0.38388943428258904,0.6551724137931034,0.38388943428258904,0.6153846153846154,0.38388943428258904,0.6044776119402985,0.38388943428258904,0.6370370370370371
